text,label
chất_lượng đồng_ý,2
một_số chỗ bị xước,3
nhiều nạc giá_cả nv chấp_nhânn được,0
thank shop,2
sản_phẩm dùng tốt không biết bền không,0
giá 69 k vải như_vậy good tốt lắm rồi,2
shop phục_vụ rất kém chất_lượng sản_phẩm rất kém không trả_lời tin nhắm khách_hàng khi hàng lỗi muốn đổi lại tức_giận tức_giận mong shop thấy trả_lời tin nhắn mình,1
hàng đẹp y_hình giao hàng nhanh,2
áo đẹp lắm cám_ơn shop,2
4,4
hình in rõ nét shop làm_việc tâm_thanks shop,2
khong thich_lam,3
mới rán lần đầu_tiên đã đen chảo,1
sa n phâ m đồng_ý,2
áo vải mỏng in kém nhưng giá này trên cả tuyệt_vời rồi,4
váy chất mát mặc thích lắm ạ,2
áo khác màu chất vải không giống nhau cái rêu vải mềm cái đen vải cứng mặc vào ngứa quá,1
shop rất nhiệt_tình đáng yêu ạ,2
váy cực đẹp rất đáng tiền chị chủ shop lại siêu dễ_thương,2
mình cảm_ơn nhấn_mạnh_cảm_xúc,2
bán đồ_tệ mắc shit đã v còn nói bán_phí hàng s không tự mặc đi bán hàng thua cả đồ e_bé quá_tệ lại mặc đi chứ bán nói quá lên hàng đồng_ý treo đầu dê bán thịt chó v,1
giá ổn chất quần không chê đâu được ạ hehe,2
nhưng nếu màu hồng_tươi đồng_ý nhấn_mạnh_cảm_xúc,4
đặt 10 cái tách giao hàng không kiểm_tra hàng mở ra nv trong khi mình trả tiền đủ 10 cái mở ra 1 đóng xà_bần shop làm_ăn gian_dối,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời vải mịn mát,2
đã dặn trc shop kiểm_tra trước khi gửi rồi,1
không túi nưa,0
sản_phẩm đẹp balô chất_liệu bao_đep luôn nha đây góp_ý riêng mk dành shop mong moi nguoi dịp ủng_hộ shop nha,4
chất_lượng sản_phẩm tốt vải dày dặn form ổn_hợp mặc sau sinh hoặc bầu thời_gian đầu,2
không bằng mẫu khác shop dù bằng giá,3
chất_lượng sản_phẩm tuyệt_vời chị chủ dễ_thương,2
vải chất_lượng đồng_ý chị chủ shop nhiệt_tình,2
cước vận_chuyển cao muốn bán kiếm lãi thấy không ổn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn,4
rất thất_vọng,1
shop gói hàng kĩ_ghê xé hơi mệt,2
dây bị đứt,1
áo đẹp lắm nha,2
tốt giúp dễ_dàng lấy bé không sợ đau bé rất hợp_tác,4
shop phục_vụ rất tốt_chất được,2
ai ý_định mua ở shop này tránh xa ra,1
áo len rất to,0
hang e_nhan sang nay roi_nha shop ung_ho shop,4
tiếc shop sai_sót chút nhầm_size nhưng vẫn nhiệt_tình đổi lại bao_phí ship,4
nhưng nhận dk hàng rồi thấy đồng_ý lắm thấy niềm tin vào shop rồi,4
chất_lượng sản_phẩm tuyệt_vời giày đẹp lên chân sang rất thích,2
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt,2
sản_phẩm nhận y_chang nội_dung quảng_cáo,0
nói_chung rất hài_lòng về shop,2
quá đẹp nhấn_mạnh_cảm_xúc,2
thời_gian giao hàng rất nhanh không mình nghĩ vải xấu,0
mặc được 4 lần không bh mặc lại nữa,1
tuyệt_vời luôn hàng đẹp chất_lượng shop phục_vụ rất tốt sẽ còn ủng_hộ nữa,2
nhỏ hơn size thực,3
màu không trắng màu kem nhấn_mạnh_cảm_xúc,0
khá tức nhấn_mạnh_cảm_xúc,3
đóng_gói sản_phẩm tạm được giá_cả chấp_nhận được,4
chất vải còn khô cứng mặc vào còn xước người nói_chung tạm ổn,0
không dk trong ảnh,0
chất_lượng sản_phẩm tốt hàng ship đến nhanh,4
shop ki quá mình mua 2 size l shop giao m ah,0
lần nào mua hàng c cũng ưng hết nhấn_mạnh_cảm_xúc,2
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh thuốc công_dụng hay,2
áo chật quá,1
đặt 4 đôi giao 3 đôi nt hỏi không tl phải_chi láy tiền 3 đôi không nói gì đằng này láy tiền hết 4 đôi giày đóng_gói móp đầu này đầu kia shop làm_ăn kì_cục ăn nhiu tiền đó tao chắc mày giàu à cô_hồn tháng 7 thật đấy máy chị ạ,1
mua hàng còn đk tặng quà nữa,0
hàng y_như hình,2
size khá rộng_rãi 50 kg mặc rộng,4
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn va_se co n_u ng hô nhiê_u,2
mọi người nên mua áo này này,2
dây ngắn quá,0
chất_lượng tốt,4
1 chữ thôi đẹp 3,2
mình muốn đổi màu khác được không shop,0
không time nên không chụp hình được,0
bị rò nước,1
chất vải bao mịn đẹp rất rất rất ưng_ý yêu_thích yêu_thích,2
rất không đáng tiền,1
còn lại đều tốt cả 3,4
da đẹp chất vải mịn bên trong nhiều ngăn rộng đừng đồ thỏa thích,2
giày đẹp êm_mềm cơ_mà giày bị buộc bằng dây nên hơi mất form,4
mình vốn dễ_chịu nhưng không ưa cái cách phục_vụ này,1
chất_lượng sản_phẩm khá tuyệt_vời,0
áo đẹp y_hình,4
tao áo ngắn nhỏ,0
hàng y_hình,4
check_mã đúng,2
10 luôn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh,2
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
mua hai cai_nhung chi sai duoc mot cai that_vong va,1
thật_sự nhìn bên ngoài đẹp hơn trong ảnh,4
rất nhanh_chóng cảm_ơn shop nhiều,2
chất_lượng sản_phẩm tuyệt_vời,2
chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn cả hộp nữa sẽ còn ủng_hộ 3,2
shop giao sai mẫu sai cả size luôn thời_gian giao hàng nhanh,3
tạm_thời đồng_ý lâu hơn chưa biết,4
đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh áo_dep nhưng vải_hoi mong mot_tý nhưng vua voi gia_tien roi,0
lovee 3,4
đổi hơn 1 tuần rồi vẫn chưa,3
chất_lượng mặt_hàng khác đồng_ý,2
okk lắm nha,0
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
very good sẽ ủng_hộ shop dài dài,2
rất đáng tiền thời_gian giao hàng rất nhanh,4
vỏ chặt nên còn chưa lấy ra bên ngoài hộp xinh,4
hàng hình giá rẻ hơn chỗ khác,2
rất đáng tiền,2
shop phục_vụ khá tốt_chất áo đúng giá tiền hình in hơi cứng,2
shop lại giao lyly,0
dùng code nên được giảm 50 k trên tổng_bill vui_vẻ,0
vải rất đẹp,2
order shop ban lúc_nào cũg ưng_ý quá e chừg,2
tay_áo không dài hình nhưng cũng khá xinh_chất_liệu vải mềm mịn,4
shop phục_vụ rất tốt nhấn_mạnh_cảm_xúc,4
chất_lượng sản_phẩm tuyệt_vời nhấn_mạnh_cảm_xúc,2
sản_phẩm oke,4
kém lắm tv sai đổ lỗi khách ai bán hàng sai tự nhận lỗi đâu ạ,1
áo không ảnh,3
giày xinh lắm ạ,2
chủ shop nói_chuyện dễ_thương,4
đóng_gói sản_phẩm tạm được,0
mình mua sản_phẩm còn được shop tặng thêm món quà nhỏ rất dễ_thương,4
áo đẹppp xinh mềm_mại,4
hàng hãng chuẩn fullbox x,0
chất_lượng sản_phẩm tuyệt_vời,2
shop phục_vụ rất tốt,2
quân không giống hình,0
rất đáng tiền,2
ha ng đe p_y hi_nh,2
giải_quyết lâu,3
đường may xấu,1
shop nhiệt_tình lắm mọi người ủng_hộ shop nha,2
sản_phẩm không giống_hình lắm mặc 2 lần_dạn hết đường chỉ,3
ao len_rat min va_dep thank shop nhieu,2
h sửa còn 1 luôn,1
vải rất đẹp rất đáng tiền,4
mua về mặc ngày được crush khen haha màu rất rõ nét giống hình giao hàng cũng nhanh nữa,2
qua dep,4
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,2
hàng đẹp hình đăng_chất oki x sẽ ủng_hộ shop dài x,2
đành phải lấy hàng n không mặc được,3
đóng_gói sản_phẩm tạm được giá_cả chấp_nhận được thời_gian giao hàng quá lâu,4
thời_gian giao hàng rất nhanh sản_phẩm đẹp,2
chất vải đồng_ý mặc rất thoải_mái,2
chất_lượng sản_phẩm tuyệt_vời,2
xứng_đáng vs giá tiền,4
cám_ơn quà nhỏ_xinh shop,2
chất_lượng sản_phẩm kém hàng gửi về chưa gì đã rách,1
time giao hàng nhanh nhấn_mạnh_cảm_xúc,0
hàng cứ đẹp mình ủng_hộ dài_dài luôn nhấn_mạnh_cảm_xúc,2
chất_lượng sản_phẩm tuyệt_vời vai_hoi nong,4
áo đẹp,2
không đáng tiền,1
chủ shop tư_vấn nhiệt_tình nói_chuyện dễ_thương,2
sao quần bé thế quần trẻ_con số to hơn đổi tôi mặc không vừa,1
thực_sự quá thất_vọng,1
shop dễ_thương quá mua hàng được giá rẻ rồi còn được tặng thêm quà nữa chứ nào sữa tắm sữa dưỡng_thể nữa chứ sẽ ủng_hộ shop tiếp thôi,2
mình cá sản_phẩm này ở shop khác có_thể lên tầm 150 k_ý,0
shop phục_vụ rất tốt,2
râ t tuyê t_vơ i,2
mặc thu đông đồng_ý,4
áo không mỏng không dày dặn tạm được so vs giá,0
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
shop tư_vấn nhiệt_tình,0
quần áo chất vải đồng_ý,4
sản_phẩm không giống hình,3
hàng đẹp mỗi tội không kim bơm,4
nhìn_chung giá này đồng_ý rồi nhưng không ưng cái khóa mới nhận đã bị tróc rồi shop ak,3
đồ đẹp lắm có_điều mua nhiều không được tặng tất_buồn_bã,4
chất_lượng sản_phẩm tuyệt_vời,2
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền,2
hàng rất đẹp chất_liệu tốt rất dày tốt tốt tốt,2
áo chất đẹp mặc form chuẩn rất đáng tiền,2
tuyệt_vời hơn cả mong_đợi giá rẻ áo đẹp dã_man sẽ còn ủng_hộ shop nhiều,2
không gửi đúng size,1
shop tâm lắm nha sản_phẩm còn rất đẹp yêu_thích em còn ủng_hộ nhiều ạ,2
không biết sửa sao luôn,1
lên màu không đẹp mau trôi,3
rất đáng tiền chất_liệu vải rất đồng_ý_mịn mát nữa,2
cơ chờ hàng hơi lâu,3
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,2
thời_gian giao hàng nhanh,4
kiểu_dáng đẹp,4
chất áo cũng tạm được,2
vải hơi bóng,3
máy đang chạy_win7 cài drive không được phải cài lại win10 mới cài drive được,0
cảm_ơn shop nhiều,4
chất_lượng sản_phẩm tuyệt_vời nhấn_mạnh_cảm_xúc,2
không đẹp,1
sẽ ủng_hộ shop nữa tuyệt_vời,2
chưa sài_nhung nhìn sản_phẩm thấy,4
áo được,2
rẻ đẹp rất đáng tiền,2
áo đẹp hình mình rất ưng,2
vai tho cai_trang mac vua cai_den nho_xju mau_trang nhjh do,1
muốn 10 sao luôn nhấn_mạnh_cảm_xúc,2
chất_lượng sản_phẩm không giống mẫu nhắn_tin nói đang ngoài đường chờ về trả_lời 4 ngày không thấy trả_lời shop làm_ăn không uy_tín lấy size 38 đưa size 36 quần 5 cái vừa 1 cái,1
chất vải đẹp,2
chất đẹp đáng tiền mua,4
giao hàng nhanh,4
shop phục_vụ rất tốt,4
tạm được,0
shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền,2
túi rất đẹp,2
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn rat dep rat dep,2
mình liên_hệ shop nói giao_nhầm mình đến shop đổi hàng mới biết đã hết màu mình đặt,3
chất_lượng sản_phẩm tốt cần thêm khâu chọn size,4
nhg đóng_gói hàng rất cẩn_thận chất_lượng,4
chất vải hơi nóng,3
vải khá mềm mát,4
chất vải đẹp tư_vấn rất ư thân_thiện,2
cảm_ơn shop nhấn_mạnh_cảm_xúc,2
thời_gian giao hàng rất nhanh yêu_thích,2
tay_áo không rộng mình nghĩ chất_hơi ngứa_chút nhưng sản_phẩm rất đồng_ý giá tiền này phù_hợp mặc lên form đẹp ncl ưng,4
áo đẹp chất đồng_ý,4
áo xinh cảm_ơn,2
áo xinh lắm shop em 54 kg mặc sz m rộng_rãi thoải_mái lm ạ,4
do_vậy nếu ăn_uống sẽ phải đánh lại,0
58 kg mặc không vừa,4
chất_lượng sản_phẩm tuyệt_vời hàng rất đẹp dầy_nhe mọi người mình rất thích_shop phục_vụ rất tận_tình sẽ ủng_hộ shop tiếp,2
chất_lượng sản_phẩm tuyệt_vời mới mở gói vào bát boss đã chạy ra ăn,2
vải đẹp quá bạn ạ,2
giày 1 k đồ bỏ,1
áo đẹp rất rất đẹp,2
đóng_gói sản_phẩm rất đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,2
đường may rách,0
phí tiền,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn mau ma dep mh thich_lam ln,2
chất_lượng ổn,2
chất_lượng sản_phẩm tốt đóng_gói kỹ_càng đóng_gói sản_phẩm rất đẹp chắc_chắn,2
đồ siêu_xinh không còn gì bàn_cãi so giá tiền vượt mức tưởng_tượng,2
mua màu xanh hơi tối không giống ảnh hy_vọng ra nắng sẽ sáng hơn,0
hàng đẹp y_hình,2
vải cũng đẹp nhưng đường may không cẩn_thận đã chọn size dự_phòng rồi vẫn không vừa chất_lượng còn kém,1
thun len_mềm mịn ih_hình,0
vãi mõng rộng cái mùng vậy,3
shop làm_ăn mata uy_tín,4
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền rất đáng tiền,2
chất_lượng oke shop giao thiếu vì hết hàng n không báo lại khách khách nt không trả_lời,3
da chat voi shop_la 1 ao xh va 1 ao trag ma lai xep ca 2 m trag oai lun bo m trag dag e_hag hay sao zay nghi_ngờ_cảm_xúc,1
chất đẹp đáng tiền mỗi tội áo này chỉ hợp vs ng 55 kg trên m65 thôi,0
hơi trầm,4
shop không bỏ quần vào bọc riêng,3
áo_khoác đẹp lắm ạ yêu_thích,2
đóng_gói sản_phẩm chưa được thẩm_mĩ còn xấu,1
không giống hình_chất vải hoàn_toàn khác thất_vọng quá,1
quần này gọi_là quần_chip cạp cao đúng hơn quần gen,3
giao hàng rất nhanh,4
đẹp,2
áo đẹp phù_hợp giá tiền,2
đường may không cẩn_thận vài lỗi,1
hàng đống gói hơi bị móp_méo nhưng vẫn đồng_ý 5 sao shop hàng đẹp,2
thân_thiện đáng tin_cậy,4
sản_phẩm phù_hợp giá tiền,4
vải áo đẹp lắm,2
vải mềm mát,4
sẽ ủng_hộ,4
vải đẹp tuyệt_vời,4
chất_lượng sản_phẩm bình_thường khôngnhư trong hình,0
sản_phẩm chất rất đẹp sẽ quay lại lần sau,4
vải tốt,0
shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền chất vải dày_dặn đẹp lắm,2
đặt số 5 giao số 1,3
đồng_ý nhưng giao hàng hơi chậm,4
trong khi đó đang càn rất gấp lô áo này nhấn_mạnh_cảm_xúc,1
sáp loại nào cũng thơm,2
chủ shop dễ_thương nhiệt_tình,2
áo đẹp nhưng cái áo lưới hơi nhỏ dù đã đặt size l,4
thời_gian giao hàng rất nhanh rất đáng tiền shop phục_vụ rất tốt rất đáng tiền đóng_gói sản_phẩm rất đẹp chắc_chắn,2
hàng giống y_hình,0
áo đẹp giá đồng_ý,2
hàng giao nhanh_chóng giữ chữ tín_mình sẽ tiếp_tục ủn mông shop,2
a o kiê_u len_mo ng mê m va_xinh nhưng ma_u tră ng se lô a_o trog,4
áo mặc rất mát,2
hàng đẹp ship nhanh ạ cảm_ơn shop 3,2
chất ni bông,2
áo đẹp lắm ạ,2
ai chưa thử dùng sản_phẩm này hãy dùng thử nhé,4
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh sẽ ủng_hộ shop sau_này,2
chất áo được ạ form_dáng màu in đồng_ý ạ,2
giày rất đẹp thời_gian giao hàng cực nhanh yêu_thích yêu_thích,2
giao áo khác,3
đóng_gói sản_phẩm rất đẹp chắc_chắn nhấn_mạnh_cảm_xúc,4
rất đáng tiền,4
mua lần 2 nhưng đặt 1 cái shop gửi 1 cái khác,1
nhỏ mỏng quá,3
đóng_gói sản_phẩm rất đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời,2
đóng_gói sản_phẩm rất đẹp chắc_chắn gối êm to lựa_màu phù_hợp vs bé,4
hàng đep xuất_sắc,2
chất_liệu vải quá xấu,3
râ t ha i lo ng,4
mình đặt xong mới đọc mô_tả cứ sợ không vừa_phải pass lại,4
em thích mặc áo thun tại vì đóng thùng quần_jean dài_á nhìn cá_tính,2
feedback nà cười_lớn,0
rất không đáng tiền nhắn_tin hỏi lại không trả_lời,1
sản_phẩm đẹp hỉnh chất vải dày dặn_thích lắm ạ chuẩn from đẹp lắm luôn,2
